2023-11-13 13:55:17.761711
What were my total sales in FLORAL Last Complete Year?|Total sales in FLORAL Last Complete Year.
Which departments in Saugerties have a negative net gain in sales this rolling 13 weeks compared to the same rolling 13 weeks last year excluding pharmacy?|The departments in Saugerties with a negative net gain in sales this rolling 13 weeks compared to the same rolling 13 weeks last year excluding pharmacy.
Which departments in Mountain Road have a negative net gain in sales this rolling 13 weeks compared to the same rolling 13 weeks last year excluding pharmacy?|The departments in Mountain Road with a negative net gain in sales this rolling 13 weeks compared to the same rolling 13 weeks last year excluding pharmacy.
Which departments in Gloversville have a negative net gain in sales this rolling 13 weeks compared to the same rolling 13 weeks last year excluding pharmacy?|The departments in Gloversville with a negative net gain in sales this rolling 13 weeks compared to the same rolling 13 weeks last year excluding pharmacy.
Which departments in Glenmont have a negative net gain in sales this rolling 13 weeks compared to the same rolling 13 weeks last year excluding pharmacy?|The departments in Glenmont with a negative net gain in sales this rolling 13 weeks compared to the same rolling 13 weeks last year excluding pharmacy.
Which departments in Newburgh have a negative net gain in sales this rolling 13 weeks compared to the same rolling 13 weeks last year excluding pharmacy?|The departments in Newburgh with a negative net gain in sales this rolling 13 weeks compared to the same rolling 13 weeks last year excluding pharmacy.
Which departments in Cicero have a negative net gain in sales this rolling 13 weeks compared to the same rolling 13 weeks last year excluding pharmacy?|The departments in Cicero with a negative net gain in sales this rolling 13 weeks compared to the same rolling 13 weeks last year excluding pharmacy.
Which departments in House Calls Pharmacy have a negative net gain in sales this rolling 13 weeks compared to the same rolling 13 weeks last year excluding pharmacy?|The departments in House Calls Pharmacy with a negative net gain in sales this rolling 13 weeks compared to the same rolling 13 weeks last year excluding pharmacy.
Which departments in House Calls Pharmacy have a negative net gain in sales this rolling 13 weeks compared to the same rolling 13 weeks last year excluding pharmacy?|The departments in House Calls Pharmacy with a negative net gain in sales this rolling 13 weeks compared to the same rolling 13 weeks last year excluding pharmacy.
Which departments in Westfall PA have a negative net gain in sales this rolling 13 weeks compared to the same rolling 13 weeks last year excluding pharmacy?|The departments in Westfall PA with a negative net gain in sales this rolling 13 weeks compared to the same rolling 13 weeks last year excluding pharmacy.
Which departments in Southington have a negative net gain in sales this rolling 13 weeks compared to the same rolling 13 weeks last year excluding pharmacy?|The departments in Southington with a negative net gain in sales this rolling 13 weeks compared to the same rolling 13 weeks last year excluding pharmacy.
Which departments in Bristol have a negative net gain in sales this rolling 13 weeks compared to the same rolling 13 weeks last year excluding pharmacy?|The departments in Bristol with a negative net gain in sales this rolling 13 weeks compared to the same rolling 13 weeks last year excluding pharmacy.
Which departments in Vernon have a negative net gain in sales this rolling 13 weeks compared to the same rolling 13 weeks last year excluding pharmacy?|The departments in Vernon with a negative net gain in sales this rolling 13 weeks compared to the same rolling 13 weeks last year excluding pharmacy.
Which departments in Rome have a negative net gain in sales this rolling 13 weeks compared to the same rolling 13 weeks last year excluding pharmacy?|The departments in Rome with a negative net gain in sales this rolling 13 weeks compared to the same rolling 13 weeks last year excluding pharmacy.
Which departments in Commercial Drive have a negative net gain in sales this rolling 13 weeks compared to the same rolling 13 weeks last year excluding pharmacy?|The departments in Commercial Drive with a negative net gain in sales this rolling 13 weeks compared to the same rolling 13 weeks last year excluding pharmacy.
Which departments in Keene have a negative net gain in sales this rolling 13 weeks compared to the same rolling 13 weeks last year excluding pharmacy?|The departments in Keene with a negative net gain in sales this rolling 13 weeks compared to the same rolling 13 weeks last year excluding pharmacy.
Which departments in Newington have a negative net gain in sales this rolling 13 weeks compared to the same rolling 13 weeks last year excluding pharmacy?|The departments in Newington with a negative net gain in sales this rolling 13 weeks compared to the same rolling 13 weeks last year excluding pharmacy.
Which departments in Richfield Springs have a negative net gain in sales this rolling 13 weeks compared to the same rolling 13 weeks last year excluding pharmacy?|The departments in Richfield Springs with a negative net gain in sales this rolling 13 weeks compared to the same rolling 13 weeks last year excluding pharmacy.
Which departments in House Calls have a negative net gain in sales this rolling 13 weeks compared to the same rolling 13 weeks last year excluding pharmacy?|The departments in House Calls with a negative net gain in sales this rolling 13 weeks compared to the same rolling 13 weeks last year excluding pharmacy.
Which departments in Oneida have a negative net gain in sales this rolling 13 weeks compared to the same rolling 13 weeks last year excluding pharmacy?|The departments in Oneida with a negative net gain in sales this rolling 13 weeks compared to the same rolling 13 weeks last year excluding pharmacy.
Which departments in Fulton have a negative net gain in sales this rolling 13 weeks compared to the same rolling 13 weeks last year excluding pharmacy?|The departments in Fulton with a negative net gain in sales this rolling 13 weeks compared to the same rolling 13 weeks last year excluding pharmacy.
Which departments in Sidney have a negative net gain in sales this rolling 13 weeks compared to the same rolling 13 weeks last year excluding pharmacy?|The departments in Sidney with a negative net gain in sales this rolling 13 weeks compared to the same rolling 13 weeks last year excluding pharmacy.
